date,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2005-06-01,261.32,243.97,338.94,228.89,570.01,341.95,435.21,432.28,530.91,396.12,300.14,446.5,291.0,342.82,246.23,235.45,224.22,270.6,207.54,462.09,451.09,703.64,316.49,354.1,222.19,278.37,292.74,244.24,378.9,442.5,515.94,268.95,583.39,290.79,213.86,264.14,182.01,360.44,353.88,572.02,297.14,258.29,264.03,197.33,284.23,407.51,405.8,394.31,196.01,309.42,219.94
2005-07-01,266.85,253.29,367.68,233.97,598.46,347.27,447.13,451.6,563.06,423.71,305.2,474.4,308.39,349.97,249.77,239.21,226.8,274.95,211.53,474.09,474.54,714.82,319.06,360.63,226.74,283.27,301.58,247.69,392.48,453.0,535.85,279.2,602.23,297.34,218.69,266.67,185.41,380.46,365.51,584.55,304.7,262.45,269.36,200.49,294.61,421.99,425.34,411.75,202.91,315.41,228.04
2005-08-01,266.85,253.29,367.68,233.97,598.46,347.27,447.13,451.6,563.06,423.71,305.2,474.4,308.39,349.97,249.77,239.21,226.8,274.95,211.53,474.09,474.54,714.82,319.06,360.63,226.74,283.27,301.58,247.69,392.48,453.0,535.85,279.2,602.23,297.34,218.69,266.67,185.41,380.46,365.51,584.55,304.7,262.45,269.36,200.49,294.61,421.99,425.34,411.75,202.91,315.41,228.04
2005-09-01,266.85,253.29,367.68,233.97,598.46,347.27,447.13,451.6,563.06,423.71,305.2,474.4,308.39,349.97,249.77,239.21,226.8,274.95,211.53,474.09,474.54,714.82,319.06,360.63,226.74,283.27,301.58,247.69,392.48,453.0,535.85,279.2,602.23,297.34,218.69,266.67,185.41,380.46,365.51,584.55,304.7,262.45,269.36,200.49,294.61,421.99,425.34,411.75,202.91,315.41,228.04
2005-10-01,272.2,260.45,393.21,237.14,625.21,350.75,456.1,461.09,591.18,446.04,309.32,501.09,322.54,356.33,250.27,241.08,228.03,276.33,218.69,481.63,493.56,719.74,318.32,364.67,232.05,286.45,311.41,246.93,407.02,458.26,552.13,287.56,616.04,303.62,221.63,266.98,187.57,397.1,373.12,593.69,311.18,266.46,273.64,202.85,304.44,430.95,437.2,428.89,205.95,318.64,234.17
2005-11-01,272.2,260.45,393.21,237.14,625.21,350.75,456.1,461.09,591.18,446.04,309.32,501.09,322.54,356.33,250.27,241.08,228.03,276.33,218.69,481.63,493.56,719.74,318.32,364.67,232.05,286.45,311.41,246.93,407.02,458.26,552.13,287.56,616.04,303.62,221.63,266.98,187.57,397.1,373.12,593.69,311.18,266.46,273.64,202.85,304.44,430.95,437.2,428.89,205.95,318.64,234.17
2005-12-01,272.2,260.45,393.21,237.14,625.21,350.75,456.1,461.09,591.18,446.04,309.32,501.09,322.54,356.33,250.27,241.08,228.03,276.33,218.69,481.63,493.56,719.74,318.32,364.67,232.05,286.45,311.41,246.93,407.02,458.26,552.13,287.56,616.04,303.62,221.63,266.98,187.57,397.1,373.12,593.69,311.18,266.46,273.64,202.85,304.44,430.95,437.2,428.89,205.95,318.64,234.17
2006-01-01,277.86,265.05,408.02,240.56,638.23,351.74,462.05,470.56,600.2,463.61,312.32,519.58,333.95,360.99,250.24,240.98,229.02,278.91,225.34,485.85,507.18,720.44,317.11,366.45,235.6,289.16,317.79,247.12,416.13,461.88,562.73,295.98,627.06,308.47,222.52,266.97,188.8,411.28,379.78,598.97,315.66,266.2,278.15,205.19,314.94,436.88,447.08,444.32,210.04,321.0,240.97
2006-02-01,277.86,265.05,408.02,240.56,638.23,351.74,462.05,470.56,600.2,463.61,312.32,519.58,333.95,360.99,250.24,240.98,229.02,278.91,225.34,485.85,507.18,720.44,317.11,366.45,235.6,289.16,317.79,247.12,416.13,461.88,562.73,295.98,627.06,308.47,222.52,266.97,188.8,411.28,379.78,598.97,315.66,266.2,278.15,205.19,314.94,436.88,447.08,444.32,210.04,321.0,240.97
2006-03-01,277.86,265.05,408.02,240.56,638.23,351.74,462.05,470.56,600.2,463.61,312.32,519.58,333.95,360.99,250.24,240.98,229.02,278.91,225.34,485.85,507.18,720.44,317.11,366.45,235.6,289.16,317.79,247.12,416.13,461.88,562.73,295.98,627.06,308.47,222.52,266.97,188.8,411.28,379.78,598.97,315.66,266.2,278.15,205.19,314.94,436.88,447.08,444.32,210.04,321.0,240.97
2006-04-01,282.36,271.29,416.54,244.16,644.07,353.45,464.4,479.44,607.57,473.41,314.23,524.53,347.05,363.84,250.08,242.45,230.95,279.81,231.18,483.23,517.68,711.55,311.87,364.48,242.62,289.62,327.77,249.41,417.0,459.33,569.41,306.87,628.86,312.72,229.15,265.85,191.43,428.05,383.96,598.99,321.15,270.72,283.53,208.5,328.22,446.75,455.32,459.62,207.99,320.52,248.7
2006-05-01,282.36,271.29,416.54,244.16,644.07,353.45,464.4,479.44,607.57,473.41,314.23,524.53,347.05,363.84,250.08,242.45,230.95,279.81,231.18,483.23,517.68,711.55,311.87,364.48,242.62,289.62,327.77,249.41,417.0,459.33,569.41,306.87,628.86,312.72,229.15,265.85,191.43,428.05,383.96,598.99,321.15,270.72,283.53,208.5,328.22,446.75,455.32,459.62,207.99,320.52,248.7
2006-06-01,282.36,271.29,416.54,244.16,644.07,353.45,464.4,479.44,607.57,473.41,314.23,524.53,347.05,363.84,250.08,242.45,230.95,279.81,231.18,483.23,517.68,711.55,311.87,364.48,242.62,289.62,327.77,249.41,417.0,459.33,569.41,306.87,628.86,312.72,229.15,265.85,191.43,428.05,383.96,598.99,321.15,270.72,283.53,208.5,328.22,446.75,455.32,459.62,207.99,320.52,248.7
2006-07-01,286.82,276.48,420.2,246.63,646.17,355.2,464.95,484.1,613.6,476.89,316.73,534.31,356.8,366.6,251.39,243.91,233.0,281.0,236.05,486.05,524.61,706.32,309.43,364.8,247.33,292.28,335.93,250.58,418.48,457.55,572.83,314.2,628.17,318.06,231.77,265.24,192.75,439.32,388.25,597.44,325.83,275.15,287.09,211.58,342.71,448.3,458.31,473.3,210.48,322.19,256.58
2006-08-01,286.82,276.48,420.2,246.63,646.17,355.2,464.95,484.1,613.6,476.89,316.73,534.31,356.8,366.6,251.39,243.91,233.0,281.0,236.05,486.05,524.61,706.32,309.43,364.8,247.33,292.28,335.93,250.58,418.48,457.55,572.83,314.2,628.17,318.06,231.77,265.24,192.75,439.32,388.25,597.44,325.83,275.15,287.09,211.58,342.71,448.3,458.31,473.3,210.48,322.19,256.58
2006-09-01,286.82,276.48,420.2,246.63,646.17,355.2,464.95,484.1,613.6,476.89,316.73,534.31,356.8,366.6,251.39,243.91,233.0,281.0,236.05,486.05,524.61,706.32,309.43,364.8,247.33,292.28,335.93,250.58,418.48,457.55,572.83,314.2,628.17,318.06,231.77,265.24,192.75,439.32,388.25,597.44,325.83,275.15,287.09,211.58,342.71,448.3,458.31,473.3,210.48,322.19,256.58
2006-10-01,292.38,278.18,423.83,248.77,642.47,358.44,467.42,492.7,624.72,480.18,322.77,531.91,365.24,370.76,253.95,245.92,235.19,284.03,239.91,493.65,531.46,708.28,310.96,368.67,251.82,295.76,342.35,250.74,417.08,460.49,575.74,321.73,636.46,323.93,232.47,266.33,195.42,447.53,392.93,597.07,333.89,276.25,292.37,214.49,355.61,454.63,464.7,483.37,213.3,326.12,263.2
2006-11-01,292.38,278.18,423.83,248.77,642.47,358.44,467.42,492.7,624.72,480.18,322.77,531.91,365.24,370.76,253.95,245.92,235.19,284.03,239.91,493.65,531.46,708.28,310.96,368.67,251.82,295.76,342.35,250.74,417.08,460.49,575.74,321.73,636.46,323.93,232.47,266.33,195.42,447.53,392.93,597.07,333.89,276.25,292.37,214.49,355.61,454.63,464.7,483.37,213.3,326.12,263.2
2006-12-01,292.38,278.18,423.83,248.77,642.47,358.44,467.42,492.7,624.72,480.18,322.77,531.91,365.24,370.76,253.95,245.92,235.19,284.03,239.91,493.65,531.46,708.28,310.96,368.67,251.82,295.76,342.35,250.74,417.08,460.49,575.74,321.73,636.46,323.93,232.47,266.33,195.42,447.53,392.93,597.07,333.89,276.25,292.37,214.49,355.61,454.63,464.7,483.37,213.3,326.12,263.2
2007-01-01,294.22,281.86,422.22,250.93,633.65,359.33,470.73,493.23,629.82,477.34,325.38,539.41,370.55,372.98,254.72,246.78,236.58,286.55,242.47,496.88,533.36,702.86,308.53,370.67,255.72,297.12,348.76,251.78,414.47,459.09,576.52,326.37,639.61,328.94,237.21,266.34,197.84,452.67,396.33,597.02,335.78,279.36,295.12,217.22,366.55,458.89,466.78,492.11,214.38,327.35,269.59
2007-02-01,294.22,281.86,422.22,250.93,633.65,359.33,470.73,493.23,629.82,477.34,325.38,539.41,370.55,372.98,254.72,246.78,236.58,286.55,242.47,496.88,533.36,702.86,308.53,370.67,255.72,297.12,348.76,251.78,414.47,459.09,576.52,326.37,639.61,328.94,237.21,266.34,197.84,452.67,396.33,597.02,335.78,279.36,295.12,217.22,366.55,458.89,466.78,492.11,214.38,327.35,269.59
2007-03-01,294.22,281.86,422.22,250.93,633.65,359.33,470.73,493.23,629.82,477.34,325.38,539.41,370.55,372.98,254.72,246.78,236.58,286.55,242.47,496.88,533.36,702.86,308.53,370.67,255.72,297.12,348.76,251.78,414.47,459.09,576.52,326.37,639.61,328.94,237.21,266.34,197.84,452.67,396.33,597.02,335.78,279.36,295.12,217.22,366.55,458.89,466.78,492.11,214.38,327.35,269.59
2007-04-01,298.29,284.75,418.54,252.67,623.02,360.35,467.05,496.83,629.24,471.09,326.43,540.39,371.42,371.74,255.58,248.9,239.15,287.3,244.83,493.52,534.21,692.75,302.78,366.66,255.62,297.48,353.35,253.58,405.93,456.01,572.95,329.13,637.44,332.06,239.9,264.77,198.72,457.77,397.97,585.94,338.27,282.13,298.68,220.89,375.44,457.87,467.92,497.75,213.99,326.88,276.68
2007-05-01,298.29,284.75,418.54,252.67,623.02,360.35,467.05,496.83,629.24,471.09,326.43,540.39,371.42,371.74,255.58,248.9,239.15,287.3,244.83,493.52,534.21,692.75,302.78,366.66,255.62,297.48,353.35,253.58,405.93,456.01,572.95,329.13,637.44,332.06,239.9,264.77,198.72,457.77,397.97,585.94,338.27,282.13,298.68,220.89,375.44,457.87,467.92,497.75,213.99,326.88,276.68
2007-06-01,298.29,284.75,418.54,252.67,623.02,360.35,467.05,496.83,629.24,471.09,326.43,540.39,371.42,371.74,255.58,248.9,239.15,287.3,244.83,493.52,534.21,692.75,302.78,366.66,255.62,297.48,353.35,253.58,405.93,456.01,572.95,329.13,637.44,332.06,239.9,264.77,198.72,457.77,397.97,585.94,338.27,282.13,298.68,220.89,375.44,457.87,467.92,497.75,213.99,326.88,276.68
2007-07-01,299.04,284.02,409.17,252.19,599.78,358.08,463.14,492.01,630.43,454.22,324.38,537.54,371.84,368.7,254.53,248.81,238.55,286.94,246.09,490.39,526.56,679.1,293.13,358.99,255.8,295.87,356.98,252.52,392.26,448.65,565.74,329.82,628.16,333.41,241.47,261.85,201.4,455.48,396.15,574.63,337.95,284.01,299.01,221.66,380.15,458.96,461.96,498.99,214.1,325.03,280.32
2007-08-01,299.04,284.02,409.17,252.19,599.78,358.08,463.14,492.01,630.43,454.22,324.38,537.54,371.84,368.7,254.53,248.81,238.55,286.94,246.09,490.39,526.56,679.1,293.13,358.99,255.8,295.87,356.98,252.52,392.26,448.65,565.74,329.82,628.16,333.41,241.47,261.85,201.4,455.48,396.15,574.63,337.95,284.01,299.01,221.66,380.15,458.96,461.96,498.99,214.1,325.03,280.32
2007-09-01,299.04,284.02,409.17,252.19,599.78,358.08,463.14,492.01,630.43,454.22,324.38,537.54,371.84,368.7,254.53,248.81,238.55,286.94,246.09,490.39,526.56,679.1,293.13,358.99,255.8,295.87,356.98,252.52,392.26,448.65,565.74,329.82,628.16,333.41,241.47,261.85,201.4,455.48,396.15,574.63,337.95,284.01,299.01,221.66,380.15,458.96,461.96,498.99,214.1,325.03,280.32
2007-10-01,301.23,283.15,402.27,253.38,575.2,359.06,462.51,492.74,623.7,442.75,326.55,535.66,372.08,369.89,254.9,250.16,238.47,289.94,247.04,496.52,523.7,679.12,291.94,357.67,259.2,297.13,359.39,252.05,382.26,448.11,563.4,331.04,630.13,335.95,242.13,261.71,203.23,457.09,397.83,572.28,342.46,286.37,301.09,223.35,383.12,457.07,460.85,501.78,215.8,326.8,281.91
2007-11-01,301.23,283.15,402.27,253.38,575.2,359.06,462.51,492.74,623.7,442.75,326.55,535.66,372.08,369.89,254.9,250.16,238.47,289.94,247.04,496.52,523.7,679.12,291.94,357.67,259.2,297.13,359.39,252.05,382.26,448.11,563.4,331.04,630.13,335.95,242.13,261.71,203.23,457.09,397.83,572.28,342.46,286.37,301.09,223.35,383.12,457.07,460.85,501.78,215.8,326.8,281.91
2007-12-01,301.23,283.15,402.27,253.38,575.2,359.06,462.51,492.74,623.7,442.75,326.55,535.66,372.08,369.89,254.9,250.16,238.47,289.94,247.04,496.52,523.7,679.12,291.94,357.67,259.2,297.13,359.39,252.05,382.26,448.11,563.4,331.04,630.13,335.95,242.13,261.71,203.23,457.09,397.83,572.28,342.46,286.37,301.09,223.35,383.12,457.07,460.85,501.78,215.8,326.8,281.91
2008-01-01,303.19,283.15,389.02,253.19,542.98,360.9,461.86,489.34,611.53,424.96,326.8,530.36,373.49,368.3,256.86,251.61,240.12,291.28,247.56,498.67,515.69,675.7,291.12,359.16,259.57,297.45,363.01,253.98,361.16,448.37,559.7,332.23,633.49,338.82,246.32,262.91,204.24,454.41,400.74,565.86,344.84,289.41,302.36,224.54,382.07,463.86,458.42,500.4,216.11,327.6,283.48
2008-02-01,303.19,283.15,389.02,253.19,542.98,360.9,461.86,489.34,611.53,424.96,326.8,530.36,373.49,368.3,256.86,251.61,240.12,291.28,247.56,498.67,515.69,675.7,291.12,359.16,259.57,297.45,363.01,253.98,361.16,448.37,559.7,332.23,633.49,338.82,246.32,262.91,204.24,454.41,400.74,565.86,344.84,289.41,302.36,224.54,382.07,463.86,458.42,500.4,216.11,327.6,283.48
2008-03-01,303.19,283.15,389.02,253.19,542.98,360.9,461.86,489.34,611.53,424.96,326.8,530.36,373.49,368.3,256.86,251.61,240.12,291.28,247.56,498.67,515.69,675.7,291.12,359.16,259.57,297.45,363.01,253.98,361.16,448.37,559.7,332.23,633.49,338.82,246.32,262.91,204.24,454.41,400.74,565.86,344.84,289.41,302.36,224.54,382.07,463.86,458.42,500.4,216.11,327.6,283.48
2008-04-01,302.06,283.54,366.47,252.46,498.09,358.71,450.98,482.35,595.47,395.56,321.8,519.51,364.96,360.81,254.95,250.15,238.68,291.17,247.25,490.38,497.91,654.19,279.11,348.12,257.53,293.43,361.0,252.06,331.99,436.84,543.66,328.43,621.6,338.1,247.56,258.88,205.38,446.31,395.74,543.34,342.94,289.9,301.28,225.16,376.08,457.8,445.41,490.57,215.6,322.69,284.32
2008-05-01,302.06,283.54,366.47,252.46,498.09,358.71,450.98,482.35,595.47,395.56,321.8,519.51,364.96,360.81,254.95,250.15,238.68,291.17,247.25,490.38,497.91,654.19,279.11,348.12,257.53,293.43,361.0,252.06,331.99,436.84,543.66,328.43,621.6,338.1,247.56,258.88,205.38,446.31,395.74,543.34,342.94,289.9,301.28,225.16,376.08,457.8,445.41,490.57,215.6,322.69,284.32
2008-06-01,302.06,283.54,366.47,252.46,498.09,358.71,450.98,482.35,595.47,395.56,321.8,519.51,364.96,360.81,254.95,250.15,238.68,291.17,247.25,490.38,497.91,654.19,279.11,348.12,257.53,293.43,361.0,252.06,331.99,436.84,543.66,328.43,621.6,338.1,247.56,258.88,205.38,446.31,395.74,543.34,342.94,289.9,301.28,225.16,376.08,457.8,445.41,490.57,215.6,322.69,284.32
2008-07-01,299.78,280.16,339.95,249.6,460.27,351.6,437.06,471.48,581.63,363.46,313.11,503.42,354.67,348.57,251.01,248.26,235.87,286.72,244.14,479.18,477.65,637.89,267.86,337.57,252.87,288.54,355.27,249.87,298.71,421.63,528.05,320.48,605.24,334.12,247.45,252.45,203.74,431.85,388.92,518.83,336.77,289.52,296.78,224.47,364.71,454.32,433.1,475.89,212.15,316.97,282.16
2008-08-01,299.78,280.16,339.95,249.6,460.27,351.6,437.06,471.48,581.63,363.46,313.11,503.42,354.67,348.57,251.01,248.26,235.87,286.72,244.14,479.18,477.65,637.89,267.86,337.57,252.87,288.54,355.27,249.87,298.71,421.63,528.05,320.48,605.24,334.12,247.45,252.45,203.74,431.85,388.92,518.83,336.77,289.52,296.78,224.47,364.71,454.32,433.1,475.89,212.15,316.97,282.16
2008-09-01,299.78,280.16,339.95,249.6,460.27,351.6,437.06,471.48,581.63,363.46,313.11,503.42,354.67,348.57,251.01,248.26,235.87,286.72,244.14,479.18,477.65,637.89,267.86,337.57,252.87,288.54,355.27,249.87,298.71,421.63,528.05,320.48,605.24,334.12,247.45,252.45,203.74,431.85,388.92,518.83,336.77,289.52,296.78,224.47,364.71,454.32,433.1,475.89,212.15,316.97,282.16
2008-10-01,301.31,282.49,327.83,250.85,444.38,352.62,433.38,466.21,574.7,345.14,311.73,494.75,354.74,347.4,250.61,249.33,236.28,288.41,244.94,476.04,470.47,638.71,265.03,336.58,255.21,289.18,358.83,251.04,282.77,419.99,522.49,319.61,599.51,333.99,249.82,252.96,203.87,425.5,388.39,512.55,337.82,291.45,298.03,224.83,363.74,453.93,429.57,470.99,210.09,317.59,282.08
2008-11-01,301.31,282.49,327.83,250.85,444.38,352.62,433.38,466.21,574.7,345.14,311.73,494.75,354.74,347.4,250.61,249.33,236.28,288.41,244.94,476.04,470.47,638.71,265.03,336.58,255.21,289.18,358.83,251.04,282.77,419.99,522.49,319.61,599.51,333.99,249.82,252.96,203.87,425.5,388.39,512.55,337.82,291.45,298.03,224.83,363.74,453.93,429.57,470.99,210.09,317.59,282.08
2008-12-01,301.31,282.49,327.83,250.85,444.38,352.62,433.38,466.21,574.7,345.14,311.73,494.75,354.74,347.4,250.61,249.33,236.28,288.41,244.94,476.04,470.47,638.71,265.03,336.58,255.21,289.18,358.83,251.04,282.77,419.99,522.49,319.61,599.51,333.99,249.82,252.96,203.87,425.5,388.39,512.55,337.82,291.45,298.03,224.83,363.74,453.93,429.57,470.99,210.09,317.59,282.08
2009-01-01,303.42,283.41,326.82,252.96,440.38,359.2,436.81,468.47,577.25,350.65,318.51,491.41,355.8,345.92,254.53,251.78,239.11,290.98,248.21,480.36,465.71,639.02,270.59,342.54,256.1,291.59,360.36,253.13,281.31,421.56,521.12,322.54,606.65,337.79,251.34,257.59,207.2,422.97,392.3,515.59,341.91,294.23,300.61,227.48,360.9,454.19,431.28,467.27,213.35,319.09,282.13
2009-02-01,303.42,283.41,326.82,252.96,440.38,359.2,436.81,468.47,577.25,350.65,318.51,491.41,355.8,345.92,254.53,251.78,239.11,290.98,248.21,480.36,465.71,639.02,270.59,342.54,256.1,291.59,360.36,253.13,281.31,421.56,521.12,322.54,606.65,337.79,251.34,257.59,207.2,422.97,392.3,515.59,341.91,294.23,300.61,227.48,360.9,454.19,431.28,467.27,213.35,319.09,282.13
2009-03-01,303.42,283.41,326.82,252.96,440.38,359.2,436.81,468.47,577.25,350.65,318.51,491.41,355.8,345.92,254.53,251.78,239.11,290.98,248.21,480.36,465.71,639.02,270.59,342.54,256.1,291.59,360.36,253.13,281.31,421.56,521.12,322.54,606.65,337.79,251.34,257.59,207.2,422.97,392.3,515.59,341.91,294.23,300.61,227.48,360.9,454.19,431.28,467.27,213.35,319.09,282.13
2009-04-01,300.21,280.59,303.44,249.87,420.27,353.33,422.72,454.65,560.08,332.75,308.83,470.71,343.72,336.01,250.54,250.21,237.45,288.17,246.38,469.71,447.71,623.22,260.06,332.58,253.55,286.81,355.4,252.03,260.94,409.52,504.22,313.82,593.5,332.04,251.19,251.77,205.43,406.72,386.51,492.59,337.62,293.01,297.56,226.02,347.2,447.77,420.5,447.37,210.74,314.28,281.65
2009-05-01,300.21,280.59,303.44,249.87,420.27,353.33,422.72,454.65,560.08,332.75,308.83,470.71,343.72,336.01,250.54,250.21,237.45,288.17,246.38,469.71,447.71,623.22,260.06,332.58,253.55,286.81,355.4,252.03,260.94,409.52,504.22,313.82,593.5,332.04,251.19,251.77,205.43,406.72,386.51,492.59,337.62,293.01,297.56,226.02,347.2,447.77,420.5,447.37,210.74,314.28,281.65
2009-06-01,300.21,280.59,303.44,249.87,420.27,353.33,422.72,454.65,560.08,332.75,308.83,470.71,343.72,336.01,250.54,250.21,237.45,288.17,246.38,469.71,447.71,623.22,260.06,332.58,253.55,286.81,355.4,252.03,260.94,409.52,504.22,313.82,593.5,332.04,251.19,251.77,205.43,406.72,386.51,492.59,337.62,293.01,297.56,226.02,347.2,447.77,420.5,447.37,210.74,314.28,281.65
2009-07-01,293.14,279.31,287.77,245.81,410.99,344.94,412.05,443.72,555.25,313.63,296.28,457.19,328.81,325.49,246.13,248.74,235.59,284.8,242.95,458.93,436.67,612.59,248.36,319.18,248.63,280.21,347.19,249.55,242.8,396.4,491.57,307.55,579.65,324.37,251.01,246.74,204.14,392.6,379.28,480.17,327.61,289.74,290.68,223.8,332.5,444.94,411.13,432.63,206.34,307.35,275.08
2009-08-01,293.14,279.31,287.77,245.81,410.99,344.94,412.05,443.72,555.25,313.63,296.28,457.19,328.81,325.49,246.13,248.74,235.59,284.8,242.95,458.93,436.67,612.59,248.36,319.18,248.63,280.21,347.19,249.55,242.8,396.4,491.57,307.55,579.65,324.37,251.01,246.74,204.14,392.6,379.28,480.17,327.61,289.74,290.68,223.8,332.5,444.94,411.13,432.63,206.34,307.35,275.08
2009-09-01,293.14,279.31,287.77,245.81,410.99,344.94,412.05,443.72,555.25,313.63,296.28,457.19,328.81,325.49,246.13,248.74,235.59,284.8,242.95,458.93,436.67,612.59,248.36,319.18,248.63,280.21,347.19,249.55,242.8,396.4,491.57,307.55,579.65,324.37,251.01,246.74,204.14,392.6,379.28,480.17,327.61,289.74,290.68,223.8,332.5,444.94,411.13,432.63,206.34,307.35,275.08
2009-10-01,292.19,280.63,279.12,244.83,412.27,344.09,410.69,440.09,562.53,305.66,291.96,450.53,323.31,322.25,246.16,248.18,235.16,284.78,243.28,453.72,429.05,613.65,243.99,314.91,247.38,279.0,345.02,249.35,235.62,394.08,487.8,305.09,574.36,320.49,252.92,246.32,204.74,385.51,377.91,480.27,323.79,288.37,287.86,223.18,328.53,440.84,408.03,426.77,205.64,306.49,272.76
2009-11-01,292.19,280.63,279.12,244.83,412.27,344.09,410.69,440.09,562.53,305.66,291.96,450.53,323.31,322.25,246.16,248.18,235.16,284.78,243.28,453.72,429.05,613.65,243.99,314.91,247.38,279.0,345.02,249.35,235.62,394.08,487.8,305.09,574.36,320.49,252.92,246.32,204.74,385.51,377.91,480.27,323.79,288.37,287.86,223.18,328.53,440.84,408.03,426.77,205.64,306.49,272.76
2009-12-01,292.19,280.63,279.12,244.83,412.27,344.09,410.69,440.09,562.53,305.66,291.96,450.53,323.31,322.25,246.16,248.18,235.16,284.78,243.28,453.72,429.05,613.65,243.99,314.91,247.38,279.0,345.02,249.35,235.62,394.08,487.8,305.09,574.36,320.49,252.92,246.32,204.74,385.51,377.91,480.27,323.79,288.37,287.86,223.18,328.53,440.84,408.03,426.77,205.64,306.49,272.76
2010-01-01,287.93,276.9,271.44,241.45,409.23,340.07,405.9,436.67,556.08,299.92,286.35,449.83,312.71,316.95,242.63,246.18,233.44,282.77,241.19,451.25,425.71,609.93,239.16,310.25,244.47,276.75,338.32,247.11,226.38,390.32,485.16,304.43,570.82,315.21,253.07,243.58,203.25,378.7,375.45,472.85,319.58,286.61,285.14,221.82,323.63,440.73,402.61,419.36,205.58,302.53,268.13
2010-02-01,287.93,276.9,271.44,241.45,409.23,340.07,405.9,436.67,556.08,299.92,286.35,449.83,312.71,316.95,242.63,246.18,233.44,282.77,241.19,451.25,425.71,609.93,239.16,310.25,244.47,276.75,338.32,247.11,226.38,390.32,485.16,304.43,570.82,315.21,253.07,243.58,203.25,378.7,375.45,472.85,319.58,286.61,285.14,221.82,323.63,440.73,402.61,419.36,205.58,302.53,268.13
2010-03-01,287.93,276.9,271.44,241.45,409.23,340.07,405.9,436.67,556.08,299.92,286.35,449.83,312.71,316.95,242.63,246.18,233.44,282.77,241.19,451.25,425.71,609.93,239.16,310.25,244.47,276.75,338.32,247.11,226.38,390.32,485.16,304.43,570.82,315.21,253.07,243.58,203.25,378.7,375.45,472.85,319.58,286.61,285.14,221.82,323.63,440.73,402.61,419.36,205.58,302.53,268.13
2010-04-01,283.64,279.05,261.93,242.19,407.98,336.15,401.44,431.99,558.88,291.56,280.09,446.77,307.57,313.27,242.91,247.05,233.06,281.71,239.93,445.39,420.51,608.11,235.36,307.39,241.45,274.91,334.79,248.88,218.76,387.56,481.4,298.97,567.05,312.72,252.85,241.72,203.05,373.15,373.5,465.72,314.6,286.23,283.91,222.01,318.94,439.38,399.91,414.52,205.36,300.75,269.45
2010-05-01,283.64,279.05,261.93,242.19,407.98,336.15,401.44,431.99,558.88,291.56,280.09,446.77,307.57,313.27,242.91,247.05,233.06,281.71,239.93,445.39,420.51,608.11,235.36,307.39,241.45,274.91,334.79,248.88,218.76,387.56,481.4,298.97,567.05,312.72,252.85,241.72,203.05,373.15,373.5,465.72,314.6,286.23,283.91,222.01,318.94,439.38,399.91,414.52,205.36,300.75,269.45
