date,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
2006-10-01,2531.55630527015,199.194100107116,3950.76064861937,754.606709686623,10553.8964760023,2434.66043198965,716.941338274226,355.707835489514,69.0,12930.0736467165,8416.500975698,1075.64354094889,1179.6266334168,4237.77116028643,1890.95914908047,1071.20616210671,1004.93298811805,1126.74641783559,1994.0504154026,589.773557570639,1857.16135239688,1386.32944904096,2128.30604340332,1693.35355957857,1343.61870720585,1852.48596716576,330.609668763449,685.43428467713,2294.1709598352,495.488070767428,2074.7847657639,849.698636386842,4226.23163678957,8111.5185730508,222.634593290437,3057.74251318058,1069.57276531865,1995.77096482509,3215.97025310848,224.163277510305,3524.40322352493,399.455717060235,3453.43298382917,16762.6395869702,1993.67753041457,213.959590833981,3891.3296692326,3522.08945246171,369.25301953355,2307.04878884732,314.476241621677
2006-11-01,1727.65842551837,137.375411882639,4118.47286735481,1184.90183278305,10795.3018806387,2688.18122197894,598.136729647304,543.632404514088,213.0,12649.3451161054,7961.52874821854,365.348563823897,1259.42385873052,3792.54996848792,2115.43715367541,956.755144857649,930.5182315946,1267.21668514575,2009.52952834028,570.630391661612,1975.44591365633,1546.92487465396,2061.90414536273,1800.04343362716,1133.28185612812,1608.3204049031,336.153083193862,879.139954417642,1689.34948690407,416.128999501717,3238.86845407014,1186.62400065283,3223.37413158322,6957.29060561231,276.090388843291,2794.04708147373,1101.85599983251,2452.05330328373,2660.55365319535,173.04921769832,3547.63846775213,320.186885641708,3599.38388574762,17452.8023157787,1949.69423776252,190.932418581096,3566.44621235746,3029.11699135678,367.432841392085,2206.13727292367,271.624828913453
2006-12-01,2690.35628552353,90.5660666883095,4110.70765168392,779.388912391955,10666.0909801911,2761.60335884191,720.106866929224,469.284158257923,52.0,10994.0167128688,6812.53829068798,643.085994351388,1094.7457277605,3454.48845365808,2215.09782228605,1052.50299645561,837.577464245574,1294.91675038702,4511.45181348646,527.624126457271,3188.18551461971,1560.3022523053,2108.43143065852,2033.42691155899,1162.79310702276,2146.44290793322,406.769936321017,611.579323268568,2377.85747301805,427.284210910081,2036.77537164593,803.169690687048,4427.32922451746,8473.53890135286,498.773087598986,2550.56616147649,996.854433664264,1315.29667204971,3302.001370344,138.201767164979,3603.12733622793,356.535156468372,3342.31152618509,16075.0898118571,2095.6764346799,176.313087384396,2484.48934133555,3775.70749199613,334.437399337691,1931.45571461691,339.642083934047
2007-01-01,2186.76447129757,170.851272556905,4016.35465534412,825.699005135487,11708.5049458764,2621.14359700688,809.653579391446,542.457594338063,402.0,10687.8055879026,7504.5732416418,972.295568313826,1426.67043554626,6043.71338849459,2320.32038301929,975.177871376998,1163.27404124182,1494.06058781807,2006.85842486283,559.784777809875,1619.94309379646,2588.95932367567,1787.67044220572,2051.67144061204,1374.33629599948,1632.85347962926,417.398158400788,579.286518461193,2131.19351642212,459.429592318237,2397.35996333118,808.037425351221,5310.90177083112,8135.82389143323,388.937200573861,3201.3081059707,1086.8357544774,2502.24108501034,3521.39138504767,239.038784693276,3648.37570265416,334.317433414078,3724.36405414853,14361.5968669919,1993.80911374392,177.807629171513,3170.19694325312,5125.58353861783,288.39667885271,2229.28417197332,299.904771164119
2007-02-01,2302.30307761234,298.284784641725,6823.40681191221,1165.27387522457,9735.11035231831,2471.25229223343,600.430650403535,515.502173277934,365.0,10574.2410997065,7082.14447509742,661.139686700548,1163.22014625223,4165.4830104952,1882.07680916022,774.227875982445,712.162455252999,1543.57489186591,1431.70481981419,505.061048474084,2035.28923158583,1443.39236808024,1639.68442375342,1577.2239586117,1483.42809084857,1657.16056275472,493.846235352537,551.044879455163,2094.21917600567,377.571576229072,2256.89271998816,842.169940013556,4318.69372391024,7317.72647389717,360.043391832716,3145.83323734075,1441.60411064268,2924.92019609489,2304.59323950433,275.625592641848,3354.84732757619,368.184967225185,3274.76433952454,16312.3772896978,2246.87987928055,182.5395425224,3464.65354680433,4985.12939769175,363.268593353022,1820.54017665982,262.601517651143
2007-03-01,1845.57361369198,131.16902662967,5582.74642938929,1144.64631755273,11609.5993492249,2528.46142762949,575.146508596556,494.50056301861,67.0,10390.5403175839,6834.96319806624,503.316190284391,1546.03746469288,4211.83133157767,2157.21597324401,1114.53297831789,973.936625295428,1457.87235077968,1705.36912313278,555.321939897032,2074.92971405951,1132.5994271977,1768.11773931844,1707.16371012275,1769.14926900751,1927.49697204535,386.742578197359,611.985457705496,1894.46162399291,403.036319334275,1735.69057006028,810.884574807525,5498.35346468308,7938.86268029535,218.555080966089,2982.00043731499,1289.28205270265,2103.70613061843,2950.47309905984,151.630528657945,3285.02598975263,458.964509051727,2983.94674992781,14734.5679989292,1860.0531377761,257.002619024913,3294.68566914851,4290.90356307153,305.371342822443,1901.18419307536,309.12588824953
2007-04-01,2063.08611251332,169.425146250728,3777.61321686948,859.256787709005,9472.15838041844,2706.66376222324,753.888775966261,509.200389331093,26.0,9889.57323352834,7749.05284793025,509.504238324531,970.77205453754,3501.7817290375,2117.49656972481,950.263727718277,941.952962882322,1286.25985017006,1869.90609115923,511.760387903716,1510.16616594848,1163.75171979057,1664.832215772,1638.08791583182,1730.79591725877,1866.00475051028,404.393502787428,632.053860314409,2340.70225796029,347.656832032183,2004.97914974209,843.182440898416,4780.80212447014,6813.52875836593,244.248604155259,2556.09942559493,1259.12574697908,1764.35899038299,3138.91015334051,168.253938413381,3588.10249255642,410.251052728419,3028.86932597934,13191.647837144,1820.92043599868,185.568514398347,3188.11505935725,3384.47678848448,340.570099783551,1860.89665095417,239.019215684567
2007-05-01,2177.42333779021,159.750078723759,4124.72207552275,754.927769929304,9482.01631512758,2602.9149164603,723.458382662598,500.092564463804,466.0,10677.592241307,6411.28716423469,594.859215696022,1169.0715213921,3751.69915981388,2326.12040031977,1006.86982095801,1126.31505843841,1137.73234939766,2044.91417337218,471.587061740209,2707.08250464807,1461.82720117943,1723.87229245574,1556.12088108783,1429.52201334388,1742.45961356336,452.520482716186,657.872858036778,2032.87681491218,382.26587963765,2005.61051587796,964.30220582713,4506.71877827398,7488.8611935249,327.31973190611,3005.01773163132,1193.77007922324,2006.28662656774,3037.55993442667,146.411994074952,4528.92752982559,683.424747957864,3393.92007325709,16728.5648147648,1864.05771995191,152.703921790642,3772.19333700001,4191.68890868892,378.437706258269,1958.63162047271,257.501750119218
2007-06-01,1816.79033043158,116.166871510559,4128.67458605126,720.409353165726,7504.85453938817,3083.381049287,567.109679337967,442.8256815844,9.0,8999.98565239747,5428.00029548526,759.876236789885,984.714609480322,3804.50311544934,2057.97804617268,1006.22798208936,827.140695146729,1153.54168184745,2037.90201031604,536.497512584995,1382.48450535942,809.179980731713,1580.03562956038,1405.46803960078,1484.85107023895,1593.31369364684,453.780613000734,616.200999689439,1394.55551544787,341.45608330218,1998.05397876651,894.09075058248,4294.39952179307,7227.18219033459,209.245574201712,2766.46899581074,1165.1525644996,1598.05010005843,2925.7866764639,129.757977315311,2857.23814204495,330.347340602061,2641.34412382808,14440.4324075346,1708.27504416059,138.464432074806,2933.95472572533,3374.99063700876,292.844812630816,1754.12701090625,215.294134776966
2007-07-01,1828.14082334003,145.369366756103,3538.07202068444,733.395812659535,8579.7864510349,2466.66484727503,730.573680347713,379.682979291468,190.0,8556.83364126083,5298.8690272169,392.928404824305,1276.8759963756,3266.81526637018,2022.76612419501,1038.68180318262,591.709644163576,1257.73273803968,2059.84067880084,563.544707947957,1620.46114108549,1337.656438292,1679.253350761,2034.35230106882,981.739050901435,1634.80409288211,347.409473837966,615.759936462156,1266.11180697931,443.337261066556,1693.88549482254,753.52650238854,5015.36837240366,6934.14032646927,233.399821308238,2712.13692086989,1129.14440188725,1718.82356264523,2780.688829422,130.572685673321,3014.67422076914,337.64605616532,3104.18189676579,15327.7868185367,1979.12019229257,205.454731076211,2997.7650044159,3619.56427939466,342.203197970113,1736.39058490462,195.136649126207
2007-08-01,2233.50003833,148.72458565947,3556.16610186318,871.057062139562,10334.4973540705,2449.42314599507,688.85899377283,332.668834767355,199.0,8247.40102654967,5096.40915262685,565.539979351637,897.852066255602,3167.37680374707,1837.68648627064,851.044225949008,678.368554853828,858.760348852658,1540.67270453111,525.424021240832,1706.91045591817,1101.02183394234,1764.17161709428,1381.82492151064,1133.30103981488,1407.84082314735,279.980558325005,558.967147546882,2458.70452563961,349.021439730467,2597.39647404835,861.642609664787,4298.3540760886,6158.25754564834,190.669656535093,2641.11411761724,1102.34323737894,1731.5735234206,3635.72647063389,153.319787157737,2817.58900756504,438.646768890458,2829.69315893335,13754.2948693873,1969.34551304097,168.226011199017,2878.18642842044,4083.71146759805,286.762436146371,1781.97102023523,294.801008298102
2007-09-01,1912.48532334446,104.255319317066,3409.25544785296,945.19530700423,6994.50624243362,1961.88709830857,503.589071950487,356.538877020254,138.0,7060.63006864748,4586.36560357074,415.544009218819,808.005726632403,3170.14651999155,1673.16855228196,904.66607456785,706.100838436483,815.921096509474,2303.31815071522,415.647446326564,919.709553058944,999.104467038125,1614.01810466632,1202.45467569066,973.932322879068,1335.11492618287,266.594563600737,695.163716703031,3139.08593565775,322.444899171083,1613.24216785038,468.114918496339,4248.44498724737,6215.33831504973,235.742969505451,2259.71051316572,1530.34015428894,1589.70994478028,2529.19288402633,121.019277325356,2601.87843828713,331.727538387021,2518.97429601239,12675.1045726348,1142.79165121228,133.410857673882,2153.16847604877,2924.08492798989,247.629243276126,1651.70662678405,175.046423420776
2007-10-01,1587.33633306707,143.121606886631,2680.51418098157,596.446888341611,8002.79380454292,2720.33787353675,494.231913769653,291.791514869833,13.0,6794.08266515993,4415.31557166753,445.78891430539,892.316071204052,2825.21011030508,1763.6704757396,677.855602545082,685.36747354408,1039.21581304628,1329.89700914146,481.73959425248,1678.00976172043,1153.49438296586,1409.41109559578,1246.65994379726,700.157535574504,1853.30640001303,331.545141797335,971.636179335127,6176.96246479595,335.904652408902,2009.89706487425,661.202620727741,5163.05146417888,5854.08918384708,243.911601585869,2345.34265564624,1287.69870077837,1356.02536641015,2468.13935336079,102.54534000808,2358.96631668592,373.975564404821,2485.78995828326,13890.6964004612,1210.28868025238,141.464061896864,2717.29499916643,3768.32080891487,300.116333942775,1738.74600778438,225.690092235266
2007-11-01,2201.72911251193,261.749757761022,4445.55536833382,990.140213255808,6356.0283454726,2147.95837308761,605.167111133517,335.506052678159,7.0,6638.75971149575,4362.24906838131,410.778526279287,863.843659477692,2782.05266727132,1994.57507835353,749.29845676433,863.952364743791,864.353756405101,1443.48673129409,325.888741054594,1300.8142911975,974.570614004706,1255.92430396493,1215.82660040896,1869.42580563649,1356.83565507657,330.302409890192,581.231133804013,2298.89241081467,329.395280693395,2152.83275976459,628.043001693367,3954.5962960551,6649.34976357163,464.540618282262,2481.53313757251,1107.78919698842,1347.46602615075,2328.98118146137,137.822034485552,2975.72393993972,542.7605096186,3542.48340183873,14310.8829053383,1076.14670141255,134.446261350045,2449.3269638457,3004.76469341733,563.572191802095,1346.48633599675,240.819927595658
2007-12-01,1549.0279239716,87.6989072501863,1848.23423621317,762.322529929241,6292.76831166808,2303.65821722529,453.972254530615,372.477703096132,146.0,6293.70368752651,3271.83062451177,439.896622219252,943.164741629929,2856.73632716196,1172.55689321166,666.829773132327,985.156111005116,886.409105602426,1610.66240144061,346.161148424483,1287.1540006923,843.728333860483,988.394967765094,831.877360801754,895.363541689018,1015.24494327725,280.703364749693,510.180711085814,943.010785491473,264.868137844813,1836.05529346592,418.318969762395,4391.48657539366,5235.95330347764,142.096900341551,2227.25829694391,732.140916928163,1177.30528835135,1981.00950772345,131.577526173345,3058.66043536162,300.288152496443,1907.32752342764,12102.4912147755,713.419527405039,87.0522150671484,3118.89604943453,2742.2675633218,738.810671982405,1470.95502809341,140.219865895572
2008-01-01,1536.3634463789,156.051038546248,2952.12921501676,726.076290192621,6202.0089086976,2106.67444487258,824.323033118736,356.189354411536,66.0,7642.80171130765,3768.81596905106,364.827134823786,670.206125062744,3291.68313113097,1345.75993110219,970.039783563473,1412.64924219313,861.286080713221,1698.33080126351,353.880519409112,1420.36421213634,783.750274256955,1207.958224675,984.471084839954,998.859428602593,1556.76258472012,225.008098905517,1260.29088216389,654.312708138594,387.994936250019,1838.91273154868,558.615131502646,3747.13558885181,5724.75874118397,272.970108029882,2127.27324412624,1008.21552291938,809.799364354216,2224.40409487734,106.177494501085,2589.54321846216,166.389484920671,2013.90612622042,12915.2517789271,1004.29994752046,137.435387734182,3200.58902328764,2460.25320845244,435.022500417887,1474.24595696211,216.860612500256
2008-02-01,1715.6339707682,108.783001700362,2313.14775351484,1278.14822224846,7028.41527197617,2029.11134409803,422.158986953626,318.276465128922,60.0,6099.38443642406,3479.62458125598,378.518291094429,665.080906956442,1847.84867603617,1774.21960245322,686.608764224082,931.330384730416,869.969324332249,1470.18752019304,294.573320806948,1351.20265625205,674.134292788493,1141.86324103309,858.119807096045,1405.16780030508,1060.72235060367,350.86282373571,408.728335635596,1988.37510623265,319.177264788653,1748.02640164712,808.110582400777,3660.37916603323,5780.53556734288,211.297158659221,1670.65505719498,855.508343847522,1792.01459255857,2236.16825807773,92.4181383383829,2154.17707292311,311.468907272702,1882.71151406942,12023.6956600454,843.790703042263,113.828327185519,2745.42224895973,3053.28575346527,334.618637920912,1561.63658226165,184.826144580815
2008-03-01,1303.54001443668,98.4007445373162,2189.09293061639,455.261267249845,4068.4187317166,1540.96745665462,508.039068592342,424.432572545335,27.0,4440.76162129133,2784.66851766141,262.605224222797,674.093025413782,1668.61503305658,1051.12679307329,574.093591757211,550.585903752586,692.950435255713,1384.80783767016,340.128831113368,1138.97342500705,1015.1294576865,701.954513325951,852.30398751375,939.626303562019,870.332226216601,219.716788571627,422.100772278502,564.352848725192,266.469210586368,2012.29239345499,502.741753496931,2161.98666857143,4775.64794778269,311.089439665839,1575.35997865149,979.643313896341,1149.57338636257,2038.38960322942,90.2853832942863,2183.8611469424,284.952719961817,1982.42719190455,11696.2189473575,946.969545024379,144.357499987465,2617.42811496754,2439.66735668385,200.275250664302,1224.22928273214,189.94158407438
2008-04-01,1620.68591362608,68.3745211902142,2646.16228352777,828.799386348362,5897.13264873133,1722.13679746179,357.694720297819,277.233457196563,166.0,5978.27258280713,3003.9480967632,446.091735135017,680.618912812473,3141.64139900163,1489.21187000574,630.597141844105,573.9427749984,1185.91979534521,1931.10725279994,298.334282271656,1134.69637877753,994.481639721617,1120.62800388825,935.972414392838,738.705040432193,1193.28357821495,257.695510822018,554.704127635369,978.380978902323,332.283582479768,1579.12789434969,514.368827686989,3506.98525207954,4875.51458100155,298.823501967775,2014.80896302298,775.156132725753,946.070184824834,2146.92727221473,127.654728875186,2729.07673021278,456.153729447609,1889.71375780912,11971.8590705773,1152.56129444682,107.954741795618,2266.74843048512,2853.37632204898,270.018722104082,1441.55889365269,250.845244232922
2008-05-01,1279.23248818783,63.9403908560566,2485.13548549486,750.255523625399,6299.94003972443,2250.19120722572,488.554826884515,248.435416887161,15.0,5528.39562236965,2968.0693422378,503.905145932552,652.74037408969,1871.42944406153,1468.77364916139,689.640799726344,541.529883257619,905.946635681854,1369.56850789499,316.623417215346,1022.51839862782,878.779554191083,1028.56214742358,1022.02871176203,845.148856285834,956.17283595196,226.019649362184,485.365816482422,1164.06412342638,213.129344780695,1837.40336587649,508.70023353426,5680.47153249661,4429.06309670351,189.622773074091,1744.56870843641,708.336222209536,1191.6443048866,2225.45742054598,113.970721296575,2307.05446294948,355.336014921675,1658.96229462578,11834.715127078,1057.17805737075,102.658350837044,2044.39590824778,2439.1683860889,195.884590004979,1426.42348045644,220.904843008877
2008-06-01,1272.8098254699,78.5247739731535,2278.29756642444,761.609172293968,5384.27602038483,1533.82916002749,573.228438363978,279.209400820442,8.0,5999.02318117788,2932.41156228981,395.383902609491,708.77179077697,1731.90577632641,1734.28165319493,541.067551432753,459.844206913242,749.598008027515,1053.16037610211,406.375157446971,1257.16663822405,1464.11780705055,1074.70743677268,997.63083090946,735.312988238028,982.839080279754,213.238453528704,513.667022890432,1767.23645904278,317.965737660948,2448.21497815619,554.981009116937,12965.1716136694,4954.65533041184,154.461023852304,1957.08364577131,759.611051648528,1140.73758818259,1980.45838386726,122.21113511702,2320.06085094021,417.362036045241,1602.48703528287,9164.15708493313,908.6686817607,150.557846424868,2399.10996162065,2613.159974655,255.379779497259,1203.46493672502,239.247372687882
2008-07-01,1112.66412340389,76.2133671364399,2178.48649394446,755.784735157368,4811.40245380551,1521.84155386808,379.248354416017,297.891393108236,140.0,4866.78128387406,2834.87085386451,415.502663875658,538.32032548936,2093.28052495371,1340.00636837268,506.729392642882,843.79672483119,1247.64725867448,1286.16730257708,282.542865157766,1456.08037624414,736.707583230483,959.54594546333,936.571170362077,964.304472056776,1022.8482784556,218.64245049794,549.194471814864,1339.92966972253,290.122931406449,1261.98828188814,422.574884046475,3825.79192122692,6687.21443650873,221.32920677241,1768.56854857191,794.645158973943,1220.47609649468,1882.67004274056,117.277121865557,3003.96497197291,467.119043926622,1883.13486071619,10765.7512028149,1025.57927132693,124.876258468445,2080.23321413984,2174.74365001499,248.789410733698,1887.72181581432,239.679553427687
2008-08-01,924.696896002099,59.9268644147222,1783.30072163467,587.351872489023,3588.05815972197,1622.46248620012,345.206032404531,251.592941122295,10.0,5472.3910922164,2375.03920649899,327.130756654828,511.835800895355,1856.93539428292,1462.24598638433,648.991149314531,522.055770144927,764.412797092933,1248.20501226568,262.954191898984,947.35121276928,646.813573609769,742.700253914579,809.980140094992,657.328416667088,1057.31300487086,218.168535254992,432.341350045687,1797.50598559573,193.665883099598,1059.52192416076,461.593577512682,2402.38627833198,3646.72588300558,313.645935824728,1795.64655876172,1053.50522626552,1059.28686130354,1755.27471872265,70.1545499594582,1866.49796084419,299.628277511798,1433.62287416206,10898.1437820658,778.105962487976,140.022115795515,2065.4504866956,2078.26835742173,336.121223910642,1200.51256963047,170.801450984522
2008-09-01,1042.37968328128,78.1289701701374,1816.37818457443,557.011170851377,4655.07278034547,1460.10036740007,395.363838353639,260.927269017497,2.0,5737.36411605164,2750.15616748347,342.471453139683,589.989250010115,1483.51382660063,1160.44503640883,572.741601283049,643.627604743517,708.679898965225,1494.58691732527,284.282663738911,1066.29314050382,695.800042453335,863.112351288897,1202.23387507127,699.482395039165,890.728879875321,191.828219018599,848.815319742288,1172.07587022076,296.751773418809,1095.26570824562,399.903635186673,3224.47413272435,3691.973789738,250.72638625281,1912.72423011431,710.817984850349,910.369145550143,1633.44234595632,81.6943519135353,1855.57175519898,378.100823096877,2089.23161480158,10046.9629250939,829.192928435746,118.195785971184,1904.22370320607,2172.98802792932,196.053826703172,1256.13397233209,202.325873857436
2008-10-01,1349.38870887056,54.3905032082766,1521.67437958433,815.653383213169,4070.55987012741,1960.13454930567,403.40148100909,250.738301366819,30.0,3867.67900562545,2432.03638473745,174.877218737715,452.625562926189,1375.07623207807,1138.38754331454,821.899186939883,587.022861419952,754.116816234698,935.651580193687,252.579041119566,833.607353451792,493.928533075057,1040.7129738873,780.210886625113,588.382608871163,864.559575875407,158.853569369299,446.272434363588,1259.03077659688,202.189155143394,1130.17565080418,415.215630279767,1990.57685469612,3764.68170609009,229.35027535281,1902.89187307652,633.265667444822,762.206905314846,1685.6623619583,88.6953529651956,1676.7479034933,275.784597972056,1331.71294534378,9499.58364317356,984.037979414397,75.1040383335087,2388.32672333338,2615.32082756147,230.928434114003,1102.49784415413,204.22029332631
2008-11-01,1095.69507041628,71.2014230660571,1362.72386175627,354.435633812849,4918.65942998928,1034.94273212055,544.79258031219,163.166689719127,1.0,3463.10353603977,1097.89312549437,533.198902105366,326.411448872906,960.616113774551,1037.30038929365,544.030472824053,438.824786392275,637.889838192897,712.404989212446,235.275631179589,700.329463237419,456.177958386913,572.895625857912,508.779342110734,629.945472041744,834.888823864828,116.445798735007,320.946119171742,492.35012700045,165.2289921788,869.581837570241,281.847034471746,1598.50948151984,2856.27432643993,202.029430604213,1313.12995321293,541.85792159217,695.151017407266,1433.93392627197,50.1367120143628,1119.42213286594,252.698884704217,1007.71108921099,6471.21098221688,776.758794259922,47.5860162089044,1237.50459251647,1312.1764817294,155.263096760169,822.630016457516,132.708709648043
2008-12-01,858.093725955024,49.8169431814885,825.119903402923,525.858936126581,3781.07212249363,589.800844991449,197.144951707494,290.438074096274,11.0,3353.53802531942,1199.34500837842,239.700206494982,399.827091174651,1185.18225392286,986.806286691763,505.795136619388,284.07617997315,525.598786635867,849.589113652623,199.601784007826,811.725108892046,468.826337570103,543.839541574833,631.357989024243,510.678485277138,456.694497551007,128.064555849133,402.745564962371,566.730099894343,243.309374619953,893.232428444303,355.464721813943,1441.42921216761,3052.53887746353,139.452571834846,1178.91859109839,650.846639438174,494.647967048561,1229.75802848375,99.3187678778294,1045.41673445359,307.213638687048,1431.55759152408,7551.86614042273,701.74623814185,118.358151518764,1898.83903929187,1175.10471751351,89.8924153442059,682.956577750864,162.977977825178
2009-01-01,869.857916359244,28.6306046367207,822.39399665932,718.348546218973,2517.2623071305,641.116173963463,166.394554382867,160.417359159739,8.0,2905.83358094569,1224.64443071769,394.871168554937,746.242062766928,1075.37458441798,610.16236398642,581.064502798898,274.43919370554,564.992911090591,959.124378349136,190.466452871505,948.989770810317,486.005262564215,479.213651939665,1599.55344076413,515.602445200212,512.661055044246,131.435992369541,384.848936109036,356.30320288703,83.2045573922557,852.298566832627,521.532295143143,1441.57500114088,2878.29646386517,4.05615692962481,1099.29126389032,491.605538407218,1207.44086429462,1163.04759586204,44.5198358394494,1239.94296569913,312.625318075101,1111.39914212686,6902.49842540733,1102.12290043008,98.388729588496,1082.06139691749,1493.92115438907,137.208129599616,505.342774836828,139.308258156174
2009-02-01,751.6814299259,34.8485055029128,930.888219718353,493.497638557424,2671.4753644167,758.177898605931,342.441395067583,186.261747142248,3.0,3663.04335543023,1224.43872303907,260.49128664274,283.063493925577,903.32361927075,942.769320501906,569.929304913002,376.430112300516,496.303390495896,1203.55966000873,218.932601267136,669.351386459251,1533.02511202761,482.177865860871,977.053548312637,419.692473909853,547.265528463854,116.097715313963,339.519630084238,309.019369345664,137.993933626936,1164.77480663809,381.697026094358,1218.83158883953,2370.39544546021,223.074716923057,1100.10751580909,613.096870000931,503.834368814769,1232.89194197274,40.019754235115,1167.00527444358,251.930193836693,1097.63450118288,7098.51835884524,969.06907119393,33.3730873758856,2547.68016178654,1062.34515543169,140.223606257592,1015.64597305952,115.150938869813
2009-03-01,802.050619832324,59.4669501782093,785.630479043077,458.001858511429,2652.74776464528,603.984714257183,224.527019203789,191.686346187844,248.0,2686.5341742565,1212.17840471342,166.982583075883,302.204615510135,757.799515504322,953.79077544112,365.652355376095,1093.09143796277,462.326548942177,938.455250416196,197.144138277382,611.286576148203,470.598815028143,406.630955948158,414.527744042896,403.799305138246,451.352436670428,103.721685461568,351.385973922836,648.461303222201,131.956293533163,773.76098907035,287.595809457469,1266.98875538027,2127.34225179151,11.0772366215158,891.922458329943,543.90478089413,556.517306345885,1356.08236636508,91.3208237142884,1113.99102798254,270.428226261407,1003.56514508773,6631.51935087367,785.565022423341,62.6564892671899,1313.27125779009,1203.1523860135,128.603972533132,710.274237052347,93.4107005747151
2009-04-01,1324.28353693361,56.3095630443232,973.869990123328,388.195769768804,2854.68604538128,995.355260694394,319.760101312248,228.545516951921,25.0,2188.58300981427,1261.47831839419,152.424563774711,376.68804428789,840.192453596984,952.888305524988,375.074552434195,503.377744612137,463.812665420839,841.945084082951,191.454667964243,769.597578521714,402.292246205433,529.079682746094,568.713112816404,494.152825722055,529.558251995038,86.7819621910873,416.252341320826,459.560983449682,160.299446027316,836.334727628191,421.058149076296,1434.38488743139,2959.88533991508,108.258984705,1082.23801062385,556.964371868719,599.811201247618,1357.11555206381,67.1131221337654,1195.4367435644,210.760078428284,1088.20748327904,6682.70230775395,947.462546568266,78.7698914378802,1844.13951392362,1171.41495488062,84.2009367582928,632.062644394736,105.750772186042
2009-05-01,803.831470826425,123.599377659862,1101.75526604177,730.019377504044,2440.2701650543,739.994652241532,227.906149003199,284.006476895995,5.0,2487.12950108586,1304.59233548304,136.167564261874,333.291180296161,725.405418901925,859.880440000282,470.714081222957,399.939204024725,479.903348168007,1092.47332636954,215.47005708886,594.871100173149,473.463266149439,559.332211799823,675.817130119173,434.645966609269,614.11390121355,132.402146164171,489.078403291916,459.061161171689,218.504912391441,902.545935005462,294.854662548566,1309.26120620009,2896.42044262906,258.837412839034,1094.10897431865,802.144863862647,655.657114966235,1169.04171830921,125.10378289205,1097.26739727779,313.150381480193,1034.49444416712,6135.12660443008,875.999312733941,73.0096656566055,1768.51589693785,1239.09606354462,143.754049357748,784.466207965339,119.315863627257
2009-06-01,1199.17119181851,65.4096643938316,1272.48152050269,543.718360445797,2707.70503530525,741.864118915169,309.319615321156,213.89073137827,5.0,3319.68193481437,1544.88455768092,169.434879465015,410.055463769553,924.324008047335,1109.69965354838,624.59001608122,430.979197182411,568.970172502662,1265.84610243113,203.508058467302,893.152271529716,360.182155622584,566.977317672808,705.361769339448,1466.89105830069,847.319865913918,235.62129952607,464.944260107776,647.934719415949,158.235526078555,693.757481597287,332.389004135949,1446.08364074247,3029.1683599602,326.466318375445,1162.76629961594,978.709006982062,558.742474844015,1296.77898703182,62.1497621251658,1446.07413940604,293.106464444985,1502.62098098071,7146.02102065189,1055.56507433744,111.002850278473,1658.65792311535,1276.45123009784,142.508325500526,1037.98584063876,118.177836233305
2009-07-01,1308.14254728518,68.1787638533781,1832.13335313175,477.710348138134,2848.98913815671,1109.69848186865,407.817678447793,416.75102783004,25.0,3007.07746582148,1496.14331947923,238.63741947917,597.354735271706,1370.43762214091,1295.74750088091,673.668776369662,410.579554900171,628.528216780536,1086.80123380162,289.567248687506,727.764335542673,498.345206376732,660.083624481979,796.787087038544,526.830735986173,853.020068084913,233.090682069868,504.097436250031,622.061611041374,167.191107228415,732.11993195947,460.474259675024,1426.62499585331,2575.7479973831,415.10812443141,1146.00234395844,722.219404544325,584.575796378648,1622.02209953231,70.0590287742055,1399.85590778946,275.069567820402,1254.81845116468,7104.25834566991,964.179696820253,69.4329320207038,1790.5702663101,1345.91498455899,305.450371601379,1029.63163354388,151.463236250894
2009-08-01,1146.52647248368,69.2100954915122,1167.1146141213,461.487405618118,2684.69218025808,681.585874220372,240.488827597191,292.398274054276,18.0,2637.44921160384,1661.93841297092,223.794778784773,532.271344652761,862.926968402329,1030.69004551289,542.028433989682,591.178504924542,859.205619465189,1079.99954089025,198.414905805269,640.72026121707,693.218047721464,616.91875800746,734.701911425354,417.631186152494,653.701527249863,123.479529150466,432.349708333497,744.941524882615,207.302356921755,846.834185836845,373.646284022452,1499.14667682174,2876.59697754412,260.526060167165,1074.76008223595,835.599547430503,523.282075386495,1602.12342042135,68.2428324722378,1554.72250350989,306.503579326936,1166.55638090104,6777.93731702923,737.23895573024,124.366839276634,1742.44926040136,1357.63796862626,163.538811737284,969.948012359749,291.621588638862
